,date,company,title,full description,link
22,2021-04-22 16:23:13.422727,"Guidewire Software, Inc.",Content Developer - Data & Analytics,"The Guidewire Education Services team provides product training to our employees, customers, partners, and third parties around the globe. Our highest priority is enabling learners to be successful with our products and building competency that supports their journey ahead.

The ideal candidate will bring a diverse blend of experience in content development, relational databases, SQL, LMS knowledge, and knowledge of data mapping and modeling. This role requires someone who learns quickly, hates being bored, is passionate about training, and loves the satisfaction that comes from a job well done.

To be successful in this role, you must be a self-starter who loves working with a geographically dispersed team to deliver solutions that will improve the overall experience and success of our learners. You thrive when juggling multiple priorities and have a proven ability to anticipate challenges, recommend options, and drive outcomes that help ensure we can respond to the expanding needs for Guidewire Education.
Responsibilities:
Gather and analyze learning requirements.
Design, develop, evaluate, and maintain courseware and class development environments.
Contribute to improve team processes and standards.
Learn the business roles and technical functionality of Guidewire applications.
Willingness to teach your materials to up to 20 learners, particularly early versions of the course that may not be fully complete.
Job Functions:
Prepare tools, presentations, examples, evaluations, exams, labs, and simulations to teach product features and functionality that enable technical competency.
Build and maintain good working relationships with engineers, product managers, technical writers, consultants, and instructors to enable the highest quality content.
Work within the content development framework parameters and processes defined.
Qualifications:
1-3 years of designing, developing, implementing, and maintaining technical training for enterprise software organizations.
1-3 years of data warehousing and business intelligence experience.
Coding experience using modern software IDEs and including basic debugging tools.
Mastery of tools, principles, and best practices for developing technical training course materials.
Experience developing engaging graphic based content that goes beyond simple bullet point lists.
Proven track record of using content development tools including Articulate 360, Camtasia, Ancile uPerform or similar e-learning development tools.
Experience developing for a blend of modalities including instructor-led, self-paced e-learning, and/or distance learning.
Experience building effective exam questions using certification best practices.
High technical aptitude – ability to quickly grasp technical concepts and to distill technical information quickly and effectively.
Excellent communication skills, both written and verbal
Strong attention to detail
Experience owning course development project activities from beginning to end.
Willingness to give and get constructive feedback.
A high level of curiosity and interest in technical learning
#LI-AL1
About Guidewire
Guidewire is the platform P&C insurers trust to engage, innovate, and grow efficiently.
Guidewire combines core, data, digital, analytics, and AI to deliver our platform as a cloud service. More than 400 insurers, including the largest and most complex in the world, run on Guidewire.
As a partner to our customers, we continually evolve to enable their success. We are proud of our unparalleled implementation track record with 1000+ successful projects, supported by the largest R&D team and partner ecosystem in the industry. Our Marketplace provides hundreds of add-ons that accelerate integration, localization, and innovation.
Guidewire Software Inc. provides equal employment opportunities to all applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. All offers are contingent upon passing a criminal history and other background checks where it's applicable to the position.
We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.
CONSENT and ACKNOWLEDGEMENT
By clicking the submitting your application on the following page:

1. You consent to Guidewire collecting, retaining, disclosing and using your Personal Data as outlined above, and to its transfer of your Personal Data outside the country where you live or work, and/or to third parties for the above purposes.
2. In the event that you submit any Sensitive Personal Data, you explicitly consent to Guidewire collecting, retaining, disclosing and transferring your Sensitive Personal Data on the terms and for the same purposes as described above in relation to Personal Data.
3. You acknowledge that you have the right to access your Personal Data and Sensitive Personal Data at any time and have the right to correct any errors.
4. You acknowledge that your Personal Data will be retained for up to 24 months.",https://ie.indeed.com/viewjob?jk=4456dee4d979920c
23,2021-04-22 16:23:13.729576,Reperio Human Capital,Data Analyst - Fully Remote,"Desired Skills
Data Analyst, BI, SQL, Tableau, Gaming

We have a great new role with one of our clients (a leading gaming company based in Ireland) for a fully remote position on their BI team.

You will work on an exciting range of projects where you will liaise with other teams across the business.

There are good training opportunities, as well as the chance to take full ownership of projects and work independantly.

Experience needed:
Strong SQL
Some experience with Oracle BI stack experience
2+ years experience in a similar role
Tableau or similar
Strong data modelling experience
Excellent problem solving ability
Gaming industry experience would be good to have but not essential

Great team environment, excellent salary, promotion opportunities and a range of other benefits.

Get in touch with Eimear Mellotte at Reperio Human Capital on +353 1 571 3000 for a confidential discussion about your job search.


Reperio Human Capital acts as an Employment Agency and an Employment Business.",https://ie.indeed.com/viewjob?jk=8a82c57707420898
24,2021-04-22 16:23:14.080674,Allianz SE Reinsurance,Actuarial Analyst P&C (m/f/d) - Allianz Re Dublin,"We are looking for a P&C Actuarial Analyst to join our Corporate Actuarial team at Allianz Re, the Allianz Group’s global “in-house” reinsurance company based in Dublin, Ireland.
Reporting to the Head of Actuarial Function, you would be part of a small, friendly and professional team fully integrated with all aspects of the quarterly and annual reporting processes for both IFRS and Solvency II; there would also be the opportunity to be involved in reserve risk modelling and other analyses and projects.
We use modern reserving and analysis tools such as ResQ and Unify, plus statistical software such as SAS and R, and provide study support for those who wish to progress in the actuarial professional examinations.
P&C reserving on IFRS and Solvency II bases for a global reinsurance company
Contributing to projects such as the future P&C reporting under the IFRS17 standard
Reserve risk, portfolio and claims analyses
Interaction with Allianz Group Centres
Support communication with internal stakeholders (e.g. senior management, Reserve Committee, etc.)
Support communication with other internal and external stakeholders (e.g. auditors, local regulator, etc.)
Support design and implementation of controls and process improvements
Occasional business trips may be required
What we offer
A competitive remuneration and study package
A business environment that provides the opportunity to contribute and to grow, including study support towards a recognised actuarial qualification
Flexible working arrangements
A superior working environment within Allianz Ireland’s complex in Dublin 4
Opportunities to grow within the Allianz Group’s global business
Allianz Group is one of the most trusted insurance and asset management companies in the world. Caring for our employees, their ambitions, dreams and challenges, is what makes us a unique employer. Together we can build an environment where everyone feels empowered and has the confidence to explore, to grow and to shape a better future for our customers and the world around us. Join us. Let’s care for tomorrow.

We at Allianz believe in a diverse and inclusive workforce and are proud to be an equal opportunity employer. We encourage you to bring your whole self to work, no matter where you are from, what you look like, who you love or what you believe in.

 Allianz Re is the Group’s reinsurance vehicle which actively manages risk and capital. Our range of activities include reinsurance, capital management, run-off, cat risk management, risk data analytics and new business developments such as MidCorp. This strong combination of skills, experience, innovative mindset and capacity drives our mission of understanding risk and creating value.

 Please submit your complete application documents (incl. CV, certificates, references and motivation letter).

We are looking forward to receiving your application via the “Apply”- button.

Allianz SE Reinsurance is committed to employment equity and therefore welcomes all applications regardless of gender, race or ethnicity, age, nationality, religion, disability, sexual orientation or philosophy of life.",https://ie.indeed.com/viewjob?jk=63ffc3587b621654
25,2021-04-22 16:23:14.392443,Ervia,GNI206 - Business Partnering Analyst,"Role: Business Partnering Analyst
Area: Finance
Sub-Area: GNI Business Partnering
Location: Dublin/Cork
Duration: Permanent Salary: Competitive

Ref: GNI206

Ervia is a commercial semi-state company which provides strategic national gas and water infrastructure

and services in Ireland through our regulated businesses, Gas Networks Ireland and Irish Water. Ervia

directly employs over 1,600 people who deliver services to 1.6 million customers daily. Our infrastructure

supports economic and social development, protects the environment and enhances the health and quality

of life of the Irish people. We are guardians of the national assets and experts in our field. Our infrastructure

supports economic and social development, protects the environment and enhances the health and quality

of life of the Irish people

The Role:
The Business Partnering analyst is a key member of the GNI Finance Business Partnering Team supporting

the management of the operational performance of Finance between the Business Unit and Business

Services.

Reporting directly into the Asset Management & Operations Business Partner, this role will be located close

to many areas in the Business to support the provision of high quality advice, information, analysis and

interpretation to the Business to underpin effective decision making, meaningful performance management

particularly for capital and opex activities.
Duties and Responsibilities:
 
Liaise with the extended Finance team to obtain high quality financial information, analysis and
interpretation of financials in a timely manner.
 Support the GNI Business Partnering team and Business Services teams to develop and

implement company-wide and BU specific Finance programmes, projects and processes.
 Support the GNI Business Support Business Partner in the recording and management of

operational performance, where necessary.
 Support the GNI Business Partnering team in the coordination and delivery of both the annual

budget and quarterly forecast processes, monitoring performance of results against the same
 Work with Business Services to ensure ad-hoc commercial data requested by the Business Units
i s delivered in a timely manner.
 Support the Business Partnering team and Business Services with audits associated with
commercial contracts and detailed billing queries.
 Develop and maintain working relationships with Business Unit Managers and the Finance Team by
providing value add financial insights and advice.
 Review capital and operating spend with project managers.
 Assist in approving PR’s to ensure costs are captured in the correct projects and licensed
businesses.
 Assist in ensuring the integrity of the information provided to the pre investment approval committee
(Pre-IAC) and ensuring that all Capital Budgets on the relevant systems are approved.
 Assist in ensuring that financial concerns or issues in relation to opex/capital projects and opex
costs are well understood and addressed by the Business.
 Assist in reviewing all RAB reconciliations prepared by Business Services and ensuring the correct
treatment of commissioned and decommissioned assets.
 Work with the Business and the Business Services team to ensure that costs are capitalised in line
with IFRS, work with Business Services to ensure all assets are commissioned in the correct
licensed entity and in a timely manner.
 Assist in the initiation, implementation, delivery and embedding of change and project initiatives in

the Business Unit.
 Assist in the delivery of Price Control requirements, ensuring financial information presented to the

regulators is detailed and accurately represents business performance
 Perform other duties as required from time to time, such as ad hoc project work to support the

business.

Knowledge, Skills and Experience:
 

Relevant third level degree and at least 3-5 years relevant experience.
 A recognised accounting qualification (ACA; ACMA; ACCA) or equivalent.
 Excellent excel and power point skills.
 Knowledge of Hyperion and oracle reporting would be an advantage.
 Strong written and verbal communication skills.
 Commercial focus while keeping overall financial perspective.
 Capable of working on own initiative and also as part of a team.
 Enthusiastic committed self-starter.
 Excellent analytical skills and be able to identify and analyse problems and potential

improvements and propose and implement solutions.
 Proven ability to operate across multiple functional areas and in a constantly changing

environment.
 Proven ability to create and develop good working relationships to facilitate the accomplishment
of work goals, coupled with the ability to gain commitment from others.
 Experience with identifying improvement opportunities, generating ideas and implementing
solutions
The closing date for receipt of applications for this vacancy is 28th April 2021

Applications, including a current Curriculum Vitae should be emailed to: recruit@ervia.ie

*Please include the Reference Number for this Role when making an application*



We are committed to providing a diverse and inclusive place of work and have a robust strategy and

framework called ibelong to enable this. We are an equal opportunity employer and through our

recruitment process we welcome and encourage applications from interested and suitably qualified

individuals regardless of gender, age, racial or ethnic origin, membership of the traveller community,

religion or beliefs, family or civil status, sexual orientation/gender identity or disability.",https://ie.indeed.com/viewjob?jk=41849f37919bbdfc
26,2021-04-22 16:23:14.717107,"Barclay Simpson, EA Licence No: 11S4540",Operational Risk Analyst,"The Role:
As Operational Risk analyst you will be responsible for supporting the on-going management, maintenance and embedding of the Operational Risk Management framework.
The operational risk analyst will be responsible for identifying and investigating operational risk events, ensuring root cause analysis and control assessments are undertaken. This will involve understanding deep dive reviews on significant and complex events, to provide recommendations to enhance the control environment.
The operational risk analyst will identify process/control weaknesses, raise issues, and take associated actions where required. Assist and maintain the annual risk & control self-assessments across the business. Maintain the Operational Risk register and support the development of scenario analysis.
As Operational Risk Analyst, you will also get involved in Operational Resilience tasks, such as - working on developing and implementing local business continuity plans and assist with the development of the business impact analysis program.
Risk rate critical and significant third parties; oversee the business due diligence process.

Experience Required:
Ideally looking for candidates with operational risk management experience; experience working with in a financial services environment, ideally within an Asset Management environment.
In addition to being committed to building a career within Operational risk – candidates must have excellent communication skills.
Be able to articulate complex issues to various audiences and build relationships with colleagues at all levels and across offices. They must be able to have excellent writing skills and a fine eye for detail and data management.

My client offers:
My client manages a range of strategies—including equity, fixed income, quantitative and multi-asset class, private equity, real estate and hedge funds—on behalf of institutions, advisors and individual investors globally. This role offers the opportunity to expand your product knowledge.
Visibility: as a part of small team in the Dublin office you will have access to all areas of the business and be part of a fully integrated global team.
Autonomy: you will need to be able to manage and lead on your own projects and tasks.
Scope of Responsibility: opportunity to get involved in a variety of tasks with the Dublin office, UK Office, and US Office.

Next Steps:
If you would like to explore this role in more detail - please submit your CV to nm@barclaysimpson.com
Please note* Candidates must have asset management operational risk experience in order to be considered. They must be eligible to work in the EU. Sponsorship will not be provided.",https://ie.indeed.com/viewjob?jk=3759e76544bcf8a4
27,2021-04-22 16:23:15.040356,Sogeti Ireland,Senior Business Analyst with Data Governance Experience,"We are looking for a Senior Business Analyst with strong Data Governance experience and the ability to work as a product owner of enterprise data cataloging solutions such as Collibra and Alation, delivering various catalog services which enable data stewards as well as business stakeholders and technology partners to search, find, steward, trust and understand enterprise data and analytics.

S/he will be responsible for the daily operations of the catalog including conceptual design of operations, configuration, data source connections, lineage mapping, operational monitoring, user access, bulk loads of metadata, as well as the management and evolution catalog capabilities and application upgrades.

The candidate will work closely with business subject matter experts and technology teams to integrate the data catalog into the delivery life cycle for data solutions and will champion the platform as the official repository for technical metadata and lineage across the enterprise.

S/he will be required to support data quality initiatives as needed by collaborating with data stewards and business subject matter experts to define and measure the quality of company data.

Success in the role will be measured by the degree to which data knowledge and technical capabilities support Data Strategy, Governance and Enablement for client-based initiatives, ultimately providing solutions to a wide range of internal stakeholders.

Key responsibilities

Understand business requirements for data and translate them into actionable specifications and measurements for data quality analysis, reporting, assurance, and cleansing, to develop, enable and advance data catalog, governance, and stewardship capabilities

Rapidly prototype, build and deploy production level profiles and scorecards to measure, monitor, publish, and/or enhance the quality of critical datasets via streaming and batch processes

Build POCs for solutions to current issues or future opportunities

Design and own the concept of operations through the development of business processes and standards for the data catalog. Test and perform application upgrades

Be the Subject Matter Expert on Data Governance tools, providing training and technical guidance to a network of emerging data stewards, data consumers, data practitioners, and technology partners with a concentration on data catalog, to drive adoption and usage of the tools. Develop and publish catalog content and usage metrics for use in metrics dashboards.

Provide daily operational support of the Enterprise Data Catalog, including application configuration, maintaining connections and integrations to data platforms across the ecosystem, maintaining data, capability enhancements, and security role management. Resolve internal help desk tickets related to the data catalog and escalate platform defects to the software provider, Collibra.

Requirements

Demonstrated expertise in the Collibra platforms, especially the Enterprise Data Catalog and Data Quality solutions

Expert level experience with a broad set of data management and analytics techniques, processes, standards, best practices and technologies (including relational databases, data lakes, NoSQL databases, BI platforms, data movement, and data streaming) to manage and enhance Data Quality

Demonstrated experience translating functional business data rules and requirements into technical rules, rule specifications, mapping, and mapplets.

Strong ability and persistence to analyze business and technology requirements, hypothesize cause and effect relationships, model current and future state business processes, and solve complex, nuanced problems ranging from single applications to enterprise-wide

Desirable

Experience executing projects using Agile methodologies (especially SAFe)

Basic understanding of insurance business and products desirable

Ability to engender enthusiasm for everything data, to motivate and influence adoption of new ideas and capabilities, and to communicate with excellent clarity, both in written and verbal forms",https://ie.indeed.com/viewjob?jk=96cf1e56342e07ec
28,2021-04-22 16:23:15.357392,Morgan McKinley,Quality Insights Analyst,"Role: Quality Analyst
Location: Dublin

Salary: €45,000
Duration: 7 months
Our client, a highly reputable Global company is currently seeking a Quality Analyst located in Dublin to support the day-to-day activities of the internal Appeals & Escalations Quality program.
This is a great opportunity to further your career and gain new skills. The Analyst will lead by example and set the high bar standard for Quality across the Appeals & Escalations team and CS organisation.
We are looking to speak with candidates who have worked in a Sales, Tech or Social Media environment who have liaised with multiple stakeholders both internal customer service team members and external customers.
Responsibilities:
Conduct regular software audits
Maintain working knowledge of quality standards
Develop and perform quality test processes
Make recommendations for repairing defects
Create, review and refine user experience documents
Develop and execute test plans to ensure that all objectives are met
Identify and remedy defects within the production process.
Evaluate large data amounts from different sources and develop useful summary reports
Requirements:
Fluent in English plus Spanish and/or French required
Experience using NICE Quality Central software
Strong attention to detail and ability to work independently
Problem-solving skills
Written and verbal communication
Knowledge of Google suite, including sheets
Time management
Customer Service Quality Assurance experience
Bachelor's Degree or equivalent education/experience, advanced degree is preferred
If you would like to find out more about temporary opportunities, then please apply today.
Morgan McKinley is acting as an Employment Agency and references to pay rates are indicative.
BY APPLYING FOR THIS ROLE YOU ARE AGREEING TO OUR TERMS OF SERVICE WHICH TOGETHER WITH OUR PRIVACY STATEMENT GOVERN YOUR USE OF MORGAN MCKINLEY SERVICES.",https://ie.indeed.com/viewjob?jk=0b27a942b4243312
29,2021-04-22 16:23:15.631461,Codec,Senior Data Analytics Developer,"Provide top-quality solution design and execution
Provide support in defining the scope and sizing of work
Align the data solutions with their clients initiatives as requested
Engage with clients to understand strategic requirements
Responsible for translating business requirements into technology solutions
Work with domain experts to put together a delivery plan with and stay on track
Utilize Cloud and On-Premise technologies to design, develop, and evolve scalable and fault-tolerant distributed components
Organise meetings with customers from time to time to ensure prompt resolution of gaps and roadblocks
Stay current on latest technology to ensure maximum ROI for clients
Responsible for the design and execution of abstractions and integration patterns (APIs) to solve complex distributed computing problems
Experience in reverse engineering code from other platforms would be a distinct advantage


Skills:


Microsoft SQL Server
Analysis Services Data Cubes and Tabular Models
SQL Server Integration Services Packages
Data Factory Data Pipelines / Data Flow
Power BI
Experience in Oracle databases would be a distinct advantage
Azure stack intermediate experience would also be a distinct advantage",https://ie.indeed.com/viewjob?jk=060ea226aba74b6e
30,2021-04-22 16:23:15.922959,Brightwater,Market Risk Analyst (Treasury),"About the organisation
This global financial services giant is a household name and employs over 20,000 people worldwide. It provides a range of products and services for its customers around the globe and has built a reputation for providing a flexible, dynamic and innovative culture. Due to an internal promotion a rare opportunity has arisen to join their group treasury function as an Analyst in their Dublin office.

About the opportunity
This is a varied and highly analytical role, which will see you involved in a range of responsibilities, primarily:
• Production of accurate and timely delivery of all daily cash management, P&L Attribution, and risk limit monitoring & reporting (including Credit Risk and Liquidity Risk).
• Validate MTM results through in-house analytics, counterparty reconciliations and use of independent alternative derivative valuation solutions.
• Monitoring daily market rate feeds into Group treasury system.
• Support derivative model validation activities.
• Production of VaR calculations for the Group derivative portfolio, and measure/quantify impact of risk exposure for proposed trades by Group Investment Management.
• Perform scenario analysis on the Groups Derivative Portfolio.
• Support other teams in investigating and explaining MTM movements.
• Support in the delivery of regulatory reporting for Treasury and derivative products.
• Provide support to Middle Office management across all group projects (including project management, project planning and project implementation).
• Set-up and reconciliation of static data in the Treasury System

About you
To be successful in this role you will have a Degree in a relevant field (mathematics, economics, business etc) plus a minimum of 3 years’ experience in a similar role, where you will have gained knowledge of derivative valuation systems for pricing and modelling.
Equally you will have developed strong quantitative and analytical skills, with derivative pricing knowledge. Alongside this you will have excellent data analytical skills with knowledge of VBA and SQL. In person you will be a highly analytical thinker, organised and good time player.

What’s on offer
This is a fantastic chance to work for a top tier employer, who offer fantastic working conditions including flexible working, great salary and benefits package and a role you will find challenging and stimulating. This role also offers a great chance to progress your career into a front office position and postings around the world in any one of their many overseas locations.
Interested?
To submit your application for this role click Apply below or for more information on please contact James O’Donnell on 01 592 7883 or email [email protected]",https://ie.indeed.com/viewjob?jk=e9775efa4b6461c8
31,2021-04-22 16:23:16.191219,ServiceNow,Staff DevOps Engineer - Big Data Analytics & Cloud infrastructure,"Company Description
ServiceNow is making the world of work, work better for people. Our cloud‑based platform and solutions deliver digital workflows that create great experiences and unlock productivity for employees and the enterprise. We're growing fast, innovating faster, and making an impact on our customers' and employees' lives in significant and important ways. With over 6,900 customers, we serve approximately 80% of the Fortune 500, and we're on the 2020 list of FORTUNE World's Most Admired Companies.®

We're looking for people who are ready to roll up their sleeves and help us build on our incredible momentum, our diverse, engaged workforce, and our purpose to make the world of work, work better.

Learn more on Life at Now blog and hear from our employees about their experiences working at ServiceNow.
Job Description
Team- Relocation Assistance available
The Big Data team plays a critical and strategic role in ensuring that ServiceNow can exceed the availability and performance SLAs of the ServiceNow Platform powered Customer instances deployed across the ServiceNow cloud and Azure cloud. Our mission is to:
Deliver state of the art Monitoring, Analytics and Business Insights by employing new tools, Big Data systems, AI and Machine Learning methodologies that improve efficiencies across a variety of functions in the company: Cloud Operations, Customer Support, Product Usage Analytics, Product Upsell Opportunities enabling to have a significant impact both on the topline and bottomline growth The Big Data team is responsible for:
Collecting, storing and providing real-time access to a large amount of data
Provide real-time analytic tools and reporting capabilities for various functions including: Monitoring, alerting and troubleshooting
Machine Learning and Anomaly detection
Capacity planning
Data analytics and deriving Business Insights
Role Responsibilities
Responsible for maintaining and supporting Big Data infrastructure on ServiceNow Cloud and Azure
Automate deployment, maintenance and monitoring activities
Implement Hadoop cluster security
Capacity planning
Performance tuning for various Hadoop components
Responsible for enforcing data governance policies
Help with various Big Data and cloud automation projects
Code deployment and maintenance of Big Data systems
Perform On-Call production monitoring and support for Big Data infrastructure and Big Data applications in ServiceNow cloud and Azure cloud.
Qualifications
To be successful in this role you have:
Expert level experience in a Hadoop administration (preferably Cloudera CDP) role.
Expert level experience working on Azure or AWS
Experience with performing Hadoop and Azure/AWS performance tuning
Experience with Ansible, Terraform, Puppet and similar technologies
CI/CD automation leveraging Docker/Kubernetes orchestration
In-depth knowledge of Hadoop components such as Spark Streaming, HDFS, HBase, YARN, Hive, Impala, Atlas and Kudu
Experience securing Hadoop stack with Sentry, Ranger, LDAP, Kerberos KDC
In-depth knowledge of Centos 7.x and shell scripts
Working knowledge of Java, Python
Ability to learn quickly in a fast-paced, dynamic team environment
Highly effective communication and collaboration skill
Required MS Degree in Computer Science or equivalent experience
7+ years of overall experience with at least 2 in Big Data related positions
Additional Information
ServiceNow is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, sex, sexual orientation, national origin or nationality, ancestry, age, disability, gender identity or expression, marital status, veteran status or any other category protected by law.
If you are an individual with a disability and require a reasonable accommodation to complete any part of the application process, or are limited in the ability or unable to access or use this online application process and need an alternative method for applying, you may contact us at +1 (408) 501-8550, or [email protected] for assistance.
For positions requiring access to technical data subject to export control regulations, including Export Administration Regulations (EAR), ServiceNow may have to obtain export licensing approval from the U.S. Government for certain individuals. All employment is contingent upon ServiceNow obtaining any export license or other approval that may be required by the U.S. Government.",https://ie.indeed.com/viewjob?jk=a249a57e9e2a2bb9
32,2021-04-22 16:23:16.479012,Recruiters,Quality Insights Analyst,"Want to work with one of the world’s leading brands?
They are looking for a Quality Insights Analyst (QIA) who will support the day-to-day activities of the internal Dublin Regulatory Response Quality program. The Analyst will lead by example and set the high bar standard for Quality across the RR team and CS organization.
What does my day look like?
Complete evaluations and root cause analysis in line with agreed targets
Provide day to day support of the in region Quality program and Global as necessary
Analyze, report and present findings from Quality evaluations to inform CS organization how quality is being delivered on a program, region, or site level.
Design and lead deep dive projects for the in region QIA teams to complete to help drive service improvements and manage through to dive completion.
Demonstrate mastery of CS policies, procedures, and workflows
Provide recommendations on action plans to help drive improvement based on QA dashboard results.
Work with Operations teams in the region to address escalated issues, dips in performance and the roll out of new Quality initiatives to drive performance
Coach CS specialists to the standards set by the Quality program.

This sounds like me, what do I need?
Minimum 2 years of contact center customer service
English plus Spanish or French
Experience using NICE Quality Central software
Background in Regulatory Response
Customer Service Quality Assurance experience

What’s next?
To hear more about this role or to discuss your suitability, reach out to me in confidence for an initial overview and insight into the job and the team. The package on offer is €40-€45,000 and 31 days leave including bank holidays",https://ie.indeed.com/viewjob?jk=1f07fe9f07351ed4
33,2021-04-22 16:23:16.763738,HealthXL,No Code Operations and Marketing Data Analyst,"No Code Operations and Marketing Data Analyst1-3 years’ experienceDublin, Ireland/Remote WorkingAccelerating Innovation in HealthcarePlease note you must have all required permits to work in Ireland.*Do you enjoy solving problems for businesses, are happy to learn how to use new tools/no code tools to get a job done, numerate and able to summarize data into charts? Then come join us at HealthXL as we build a vibrant community of digital health leaders. You will get to sit at the center of a growing community of digital health innovators, supporting our sales and marketing team keep on track insightful analytics, coordinating with our community managers to ensure we are on top of our Members needs and have the information we need to delight our Members.At HealthXL, we are working with leading brands in healthcare and the most exciting tech companies globally to drive new collaborations and enable innovation in healthcare and medicine.Our customers are some of the leading innovators around the world and we are very proud to work with: Abbott, Bayer, BMS, Philips, J&J, Merck, MCRI, Northwell Health, Partners HealthCare, Novartis and Roche to name a fewA No Code Ops and Data Analyst will be responsible for:Aggregating marketing and sales data to keep track of ROI on different campaigns, this will involve using Airtable, Zapier and visualization tools such as PowerBI to keep teams informed.Understand Lead conversion dynamics and provide input to the team on how best to deploy resources for sales and marketing.Enable proof of concept testing of services and features for our Community before they are deployed for full development.Understand and support our Meetings team as they scale Member Meetings, suggesting innovations and solutions that will save people time in their day to day tasksWork closely with our Community Managers to build a picture of the health of our Community, based on the data generated from Member activities in the Community. Through data insights and no code tools support the testing of different ideas to increase Community engagement.Support the development and tracking of broader business metrics to support decision making by the executive team.**At HealthXL, you will multi-task, you will engage with and stimulate your peers, you will hustle and have fun while doing so (serious!)On a day to day basis you willHelp your colleagues make better decisions based on insights you derive and make them more efficient in their day to day by developing no code solutions for the team.Maintain and develop our Sales and Marketing database and tools, using Airtable, Zapier, Mailer tools.Create workflow solutions for teams involved in Meeting management, Community management as well as Sales/Marketing.Ensure all stakeholders have the right data and insights on their part of the business to know if they are on track or not to meet their objectives.Identify inefficiencies in workflows for team members and solve with no code tools where possible.Traits we are looking for:Appreciation of the important of UXExperience with no-code tools, e.g. Airtable, Zapier, Webflow, UnbounceExperience working with data to derive insights. Python/R a plus but not essential.Startup mentalitySolution focusedHungry, energetic, self-starterCollaborative, effective team and independent workerGood communication and presentation skills - verbal and writtenPlease note you must have all required permits to work in Ireland.*Job Type: Full-timeSchedule:Monday to FridayExperience:No Code Operations: 1 year (Preferred)Data Analyst: 2 years (Preferred)Work remotely:YesCOVID-19 precaution(s):Remote interview process",https://ie.indeed.com/viewjob?jk=dac6368f89fb07d9
34,2021-04-22 16:23:17.140155,Susquehanna International Group,Settlements Risk Analyst,"You join a team responsible for Global Settlements for the SIG European companies. You will be working closely with traders in a front office environment, building an excellent knowledge of the products traded by SIG and also the international markets in which we operate.
This is a superb opportunity for an individual with a keen interest in the financial markets to gain exposure within a true trading environment and further their knowledge.
What you'll be part of:
Position management through analysis of long/short positions on multi listed securities and instructing reregistration of securities to cover any short positions.
Ensuring prompt and efficient settlement of all OTC and Exchange Trades across a range of different products such as: Equities, Fixed Income Bonds, Convertible Bonds, Options, ETF’s, and ADR’s, with a focus on regulatory and economic impact
Liaison with inter-company departments such as: Securities Lending, Corporate Actions, Technology, Trading Desks and Trade Support to ensure high settlement rate and best service to the traders.
Directing the Prime Broker and Direct Market Access (DMA) provider’s settlement functions
Daily monitoring and analysis of all buy-in notices received from Exchanges and DMA providers.
Proactively communicate with traders and other relevant parties to quickly and efficiently manage critical trades which may result in buy in or exchange fines
Investigation/analysis of all interest claims, fines, buy ins received in order to recommend changes to trading strategies so as to reduce such costs.
Develop good relationships with Prime Brokers, Execution Brokers and clients.
Compilation and analysis of monthly management reports on trading volume, tender offers, interest claims, buy-in notices, trade fails and PnL impact.
Research and analysis into new markets/products.
Project work directly relating to trading desks activities.

What we're looking for

3rd level degree, preferably in a business or finance related discipline is desirable.
Experience in a similar role with European Settlements experience an advantage
Attention to detail and good organizational skills are essential.
Ambitious and self-motivated, not afraid to ask questions and use own initiative
Knowledge of and an interest in financial markets and European Settlements
Previous exposure to European Exchanges desirable, but not essential
High level of proficiency in Microsoft Office suite, particularly Excel and Access.
Strong communicator (verbal and written).
Strong customer focus.
Effective problem solving and analytical skills; including effective troubleshooting in a fast paced, time critical environment
Ability to work under pressure and multi-task.
 We don’t post salary ranges externally so any salary estimate you see listed here was not provided by SIG and may not be accurate.

SIG is not accepting unsolicited resumes from search firms. All resumes submitted by search firms to any employee at SIG via-email, the Internet or directly without a valid written search agreement will be deemed the sole property of SIG, and no fee will be paid in the event the candidate is hired by SIG.",https://ie.indeed.com/viewjob?jk=d448086b07332d25
